Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,burnout_risk,burnout_probability,risk_category,risk_explanation
2,1,1,9991,0,2,120.0,1,37,37,6,3,129.2,0,0,0,1,0,0,31,0,4,10,16,5,11.4,0,4,10,10,6,12.83333333,0,9.4,-0.8,-3.12,0,0,1.0005821837990347e-09,Low,Late age at enrollment
1,1,1,9556,1,1,135.0,1,37,38,7,9,125.8,0,0,0,1,0,1,20,0,0,7,14,7,10.64285714,0,0,8,8,8,11.55,0,12.7,3.7,-1.7,2,0,8.221000164612337e-10,Low,Stable academic and financial indicators
1,17,5,9670,1,1,125.0,1,19,30,7,7,118.4,1,0,0,1,0,1,19,0,0,5,8,3,10.5,0,0,5,6,4,11.75,1,7.6,2.6,0.32,1,0,2.1515524258175238e-08,Low,Stable academic and financial indicators
1,1,1,9500,1,1,147.0,1,38,38,9,9,142.0,1,0,0,1,0,0,18,0,0,7,7,6,14.65,0,0,7,7,6,14.65,0,7.6,2.6,0.32,2,0,1.0781619477780584e-10,Low,Stable academic and financial indicators
1,17,3,9500,1,1,137.0,1,19,37,7,7,126.7,1,0,0,1,0,1,19,0,0,7,7,7,13.71428571,0,0,8,11,8,14.86363636,0,16.2,0.3,-0.92,2,0,1.2609382216933098e-10,Low,Stable academic and financial indicators
1,43,1,9238,1,1,117.0,1,34,34,0,0,109.3,0,0,0,1,0,0,30,0,9,16,19,15,12.26666667,0,11,13,14,13,12.07142857,0,9.4,-0.8,-3.12,2,0,4.176117944728935e-12,Low,Stable academic and financial indicators
1,17,1,9238,1,1,126.0,1,37,19,9,8,116.9,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,0,6,12,3,11.66666667,0,12.7,3.7,-1.7,1,0,4.680526401684723e-09,Low,Stable academic and financial indicators
1,18,1,9147,1,1,128.0,1,19,19,9,5,121.7,1,0,0,1,0,0,19,0,0,5,8,5,11.0,0,0,5,6,5,15.4,0,12.4,0.5,1.79,2,0,1.473800415457314e-09,Low,Stable academic and financial indicators
1,1,6,9147,1,1,115.0,1,1,37,4,9,117.1,1,0,1,1,0,0,22,0,0,5,5,5,13.8,0,0,5,5,5,13.0,0,7.6,2.6,0.32,2,0,1.80811573909409e-09,Low,Outstanding tuition fees
1,1,1,9773,1,1,121.0,1,1,38,4,9,114.4,0,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,12.83333333,0,11.1,0.6,2.02,2,0,5.759165303324677e-10,Low,Stable academic and financial indicators
1,17,1,9238,1,1,134.0,1,3,1,3,4,133.0,1,0,0,1,0,0,18,0,0,6,8,6,11.75,0,0,6,10,5,12.0,0,12.7,3.7,-1.7,2,0,1.361520400127276e-09,Low,Stable academic and financial indicators
1,1,3,9500,1,1,126.0,1,38,38,9,8,118.8,1,0,0,1,0,1,19,0,0,8,8,7,12.78571429,0,0,8,8,7,12.78571429,0,12.7,3.7,-1.7,2,0,3.84418683395895e-10,Low,Stable academic and financial indicators
1,1,1,9130,1,1,151.0,1,3,1,2,4,151.0,1,0,0,1,0,0,18,0,0,6,11,6,14.44444444,0,0,6,6,6,13.33333333,0,16.2,0.3,-0.92,2,0,2.3539748566350085e-10,Low,Stable academic and financial indicators
1,1,6,9500,1,1,122.0,1,1,1,4,4,119.6,1,0,0,1,0,0,21,0,0,7,8,6,13.25,0,0,8,8,8,13.8375,0,13.9,-0.3,0.79,1,0,5.144251557655351e-10,Low,Stable academic and financial indicators
1,17,1,9500,1,1,141.0,1,2,38,2,10,135.4,1,0,0,1,0,0,18,0,0,7,9,7,12.50625,0,0,8,15,5,13.2,0,13.9,-0.3,0.79,1,0,3.583603490579494e-10,Low,Stable academic and financial indicators
1,1,1,171,1,1,138.0,1,1,40,4,3,149.9,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,2,0,0.00043521232664977107,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,1,1,9085,1,1,133.0,1,38,37,9,7,120.1,1,0,0,1,0,0,18,0,0,5,8,4,12.75,1,0,5,10,4,11.75,0,12.7,3.7,-1.7,2,0,1.537485555560504e-09,Low,Stable academic and financial indicators
1,39,1,9085,1,3,150.0,1,2,3,4,7,173.3,1,0,0,1,0,0,25,0,1,6,7,6,16.85714286,0,1,6,6,6,16.5,0,13.9,-0.3,0.79,2,0,2.1710702309626554e-11,Low,Stable academic and financial indicators
1,1,1,9773,1,1,136.0,1,19,19,4,3,126.2,0,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,6,6,15.0,0,16.2,0.3,-0.92,2,0,3.7932732880933024e-10,Low,Stable academic and financial indicators
1,1,1,9853,1,1,129.0,1,19,38,2,7,126.9,1,0,0,1,0,1,19,0,0,6,9,5,12.2,0,0,6,10,4,11.5,0,7.6,2.6,0.32,1,0,1.9558424602710575e-09,Low,Stable academic and financial indicators
1,39,1,9085,1,1,128.0,1,19,1,9,10,157.4,1,0,0,1,0,0,26,0,0,6,7,6,16.5,0,0,6,8,6,14.28571429,0,8.9,1.4,3.51,2,0,3.046584901005092e-11,Low,Stable academic and financial indicators
1,17,2,9147,1,1,131.0,1,1,19,4,5,120.2,1,0,0,1,0,0,21,0,0,5,10,4,11.75,0,0,5,6,5,11.6,0,12.4,0.5,1.79,2,0,3.608673918082618e-09,Low,Stable academic and financial indicators
1,1,1,9147,1,1,130.0,1,38,38,2,9,124.8,0,0,0,1,0,0,19,0,0,5,14,1,11.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,0,0,6.312089374628655e-07,Low,No subjects cleared in second semester
1,17,1,9500,1,1,150.0,1,37,37,9,9,130.3,0,0,0,1,0,1,19,0,0,8,8,7,15.11428571,0,0,8,8,7,15.11428571,0,12.7,3.7,-1.7,2,0,3.374430890723936e-11,Low,Stable academic and financial indicators
1,1,1,9238,1,1,165.0,1,37,38,9,8,152.4,1,0,0,1,0,1,18,0,0,6,8,6,15.5,0,0,6,7,6,14.28571429,0,16.2,0.3,-0.92,2,0,1.2221360045472237e-10,Low,Stable academic and financial indicators
2,43,1,9991,0,1,133.1,1,37,37,9,7,113.5,0,0,0,1,0,1,32,0,3,10,12,7,11.14285714,0,4,10,10,8,12.0,0,10.8,1.4,1.74,2,0,3.6609225673892203e-10,Low,Late age at enrollment
1,1,1,9238,1,1,126.0,1,3,1,5,5,125.7,0,0,0,1,0,1,18,0,0,6,6,6,11.33333333,0,0,6,8,6,11.33333333,0,15.5,2.8,-4.06,2,0,2.4362315565052648e-09,Low,Stable academic and financial indicators
1,1,5,9500,1,1,101.0,1,1,1,3,4,102.4,0,0,0,1,0,0,20,0,0,7,9,5,12.04,0,0,7,9,6,11.77142857,0,12.4,0.5,1.79,1,0,1.5487004662106735e-09,Low,Stable academic and financial indicators
1,17,3,9147,1,1,125.0,1,38,19,7,7,125.7,0,0,0,1,0,0,20,0,0,5,7,5,11.16666667,0,0,5,9,4,10.75,0,15.5,2.8,-4.06,1,0,9.507251452547098e-09,Low,Stable academic and financial indicators
4,39,1,9670,1,1,100.0,1,37,37,4,10,120.0,0,0,1,1,0,1,39,0,0,5,6,5,10.6,0,0,5,7,4,10.75,0,9.4,-0.8,-3.12,2,0,3.7486294866904926e-08,Low,"Outstanding tuition fees, Late age at enrollment"
1,1,1,9130,1,1,117.0,1,1,1,9,9,109.3,1,0,0,1,0,0,20,0,0,5,10,4,12.5,0,0,5,12,2,13.0,0,12.7,3.7,-1.7,1,0,1.80924939926099e-09,Low,Stable academic and financial indicators
1,1,1,171,1,1,159.0,1,3,1,4,4,162.2,1,0,1,0,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0,1,0.9608351243650304,High,"No subjects cleared in first semester, No subjects cleared in second semester, Outstanding tuition fees, Tuition fees not up to date"
1,17,1,9773,1,1,177.0,1,2,1,123,135,155.7,0,0,1,1,0,1,18,0,0,6,6,6,15.66666667,0,0,6,6,6,13.83333333,0,8.9,1.4,3.51,2,0,1.8809925713128797e-10,Low,Outstanding tuition fees
1,1,1,171,1,1,156.0,1,3,3,2,2,147.7,1,0,0,1,0,0,21,0,6,12,12,12,15.33333333,0,4,11,15,11,15.0,0,8.9,1.4,3.51,2,0,2.368120429765627e-13,Low,Stable academic and financial indicators
1,1,5,9500,1,1,125.0,1,1,1,3,8,115.6,1,0,0,1,0,0,18,0,0,7,9,6,12.18333333,0,0,7,9,6,11.78333333,0,16.2,0.3,-0.92,1,0,2.3554777519183935e-09,Low,Stable academic and financial indicators
1,1,2,9147,1,1,130.0,1,37,37,9,9,117.8,0,0,0,1,0,0,18,0,0,5,8,2,10.0,0,0,5,9,3,11.33333333,0,7.6,2.6,0.32,1,0,1.7964692607331663e-08,Low,Stable academic and financial indicators
1,43,1,9003,1,1,125.0,1,1,38,4,7,125.0,1,0,0,1,0,0,21,0,9,14,23,9,12.0,2,6,12,21,8,11.25,0,15.5,2.8,-4.06,2,0,1.4805653413122377e-11,Low,Stable academic and financial indicators
1,1,1,9147,1,1,127.0,1,19,19,5,5,129.8,1,0,0,1,0,0,22,0,0,5,8,3,10.33333333,0,0,5,11,2,10.0,0,7.6,2.6,0.32,0,0,2.6900823956015085e-08,Low,Stable academic and financial indicators
1,17,1,9254,1,1,121.0,1,1,1,4,4,123.1,1,0,0,1,1,0,21,0,0,6,11,6,11.16666667,0,0,6,14,3,14.66666667,0,7.6,2.6,0.32,1,0,8.40445241798783e-10,Low,Stable academic and financial indicators
1,43,1,9070,1,1,135.0,1,19,19,9,9,122.8,1,0,0,1,1,1,20,0,0,6,8,3,11.0,0,0,6,8,2,11.33333333,0,10.8,1.4,1.74,1,0,9.494051064327595e-09,Low,Stable academic and financial indicators
1,1,2,171,1,1,125.0,1,38,19,9,9,117.3,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,2,0,0.0006775905458985383,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,1,1,9254,1,1,138.0,41,1,1,9,9,126.5,1,0,0,1,0,1,20,1,0,6,7,6,12.85714286,0,0,6,8,5,11.8,0,8.9,1.4,3.51,2,0,1.0319422776785708e-09,Low,Stable academic and financial indicators
1,1,4,9500,1,1,136.0,1,19,38,9,9,123.0,1,0,0,1,0,0,19,0,0,8,8,7,14.32857143,0,0,8,8,7,14.32857143,0,10.8,1.4,1.74,2,0,9.817136202924003e-11,Low,Stable academic and financial indicators
1,1,1,9238,1,1,142.0,1,1,38,5,7,127.7,0,0,0,1,0,1,20,0,0,6,7,6,15.0,0,0,6,6,6,16.33333333,0,13.9,-0.3,0.79,2,0,5.935281505858886e-11,Low,Stable academic and financial indicators
1,1,1,9085,1,1,129.0,1,19,37,9,9,117.5,1,0,0,1,0,0,19,0,0,5,9,5,13.6,1,0,5,5,5,12.4,0,12.7,3.7,-1.7,2,0,7.131163212808506e-10,Low,Stable academic and financial indicators
1,1,1,9085,1,1,134.0,1,1,1,2,7,128.4,1,0,0,1,0,1,18,0,0,5,12,5,12.85714286,2,0,5,8,4,13.25,0,9.4,-0.8,-3.12,2,0,7.239385722727625e-10,Low,Stable academic and financial indicators
1,17,2,9853,1,1,123.0,1,3,1,2,3,124.1,1,0,0,1,0,0,18,0,0,6,7,2,14.5,0,0,6,6,1,10.0,0,15.5,2.8,-4.06,0,0,7.003001962457219e-09,Low,Stable academic and financial indicators
1,39,1,9991,0,1,150.0,1,19,38,9,8,140.9,0,1,0,1,0,0,24,0,0,5,7,3,10.66666667,0,0,5,7,3,10.5,0,10.8,1.4,1.74,0,0,2.5149687306770783e-09,Low,Stable academic and financial indicators
1,1,1,9254,1,1,129.0,1,1,1,4,2,126.2,0,0,1,0,0,1,21,0,0,6,7,6,13.42857143,0,0,6,8,6,11.33333333,0,8.9,1.4,3.51,0,0,2.586113765932651e-05,Low,"Outstanding tuition fees, Tuition fees not up to date"
1,1,3,9500,1,1,134.0,1,1,37,8,7,120.5,1,0,0,1,1,1,18,0,0,7,12,7,11.71666667,0,0,8,13,4,10.868,0,15.5,2.8,-4.06,2,0,1.3840248378862134e-09,Low,Stable academic and financial indicators
1,17,1,9147,1,1,127.0,1,1,37,4,8,121.1,1,0,0,1,1,1,20,0,0,5,11,4,12.0,0,0,5,5,5,12.8,0,11.1,0.6,2.02,2,0,1.8291592842681161e-09,Low,Stable academic and financial indicators
1,18,2,9853,1,1,123.0,1,1,3,9,2,123.7,1,0,1,0,0,0,20,0,0,6,11,5,13.2,0,0,6,8,4,10.75,0,10.8,1.4,1.74,0,0,7.735788409788819e-05,Low,"Outstanding tuition fees, Tuition fees not up to date"
1,17,3,9254,1,1,127.0,1,12,38,5,7,116.9,1,0,1,1,0,0,18,0,0,6,7,5,12.2,0,0,6,10,4,12.25,0,12.4,0.5,1.79,0,0,5.360870704207389e-09,Low,Outstanding tuition fees
1,39,1,9556,1,1,133.1,1,38,19,9,6,100.0,1,0,0,1,0,1,25,0,0,7,11,5,12.58,0,0,7,9,6,12.15714286,0,8.9,1.4,3.51,2,0,6.853669869607793e-10,Low,Stable academic and financial indicators
1,17,5,9238,1,1,131.0,1,19,37,5,7,120.2,1,0,0,1,0,1,19,0,0,6,9,5,11.33333333,0,0,6,6,6,10.83333333,0,13.9,-0.3,0.79,1,0,7.500314145009658e-09,Low,Stable academic and financial indicators
2,39,1,33,1,1,120.0,1,38,1,9,5,153.8,0,0,1,1,1,0,35,0,0,7,9,0,0.0,0,0,7,8,0,0.0,0,11.1,0.6,2.02,0,0,0.017605731809219448,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Outstanding tuition fees, Late age at enrollment"
1,1,4,9500,1,1,133.0,1,19,19,9,5,120.1,1,0,0,1,0,1,19,0,0,7,9,6,12.42857143,0,0,8,8,8,14.0,0,13.9,-0.3,0.79,2,0,4.590431629871455e-10,Low,Stable academic and financial indicators
1,1,1,9670,1,1,133.0,1,38,38,9,9,128.1,1,0,0,1,1,1,18,0,0,6,6,6,13.0,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,0,0,1.7493774407279123e-09,Low,Stable academic and financial indicators
1,1,1,9500,1,1,143.0,1,3,19,3,10,126.8,0,0,0,1,1,0,19,0,0,8,8,7,14.53571429,0,0,8,8,7,14.53571429,0,10.8,1.4,1.74,2,0,5.301167690977306e-11,Low,Stable academic and financial indicators
1,43,1,9500,1,1,140.0,1,19,38,9,7,125.7,1,0,0,1,1,1,19,0,0,7,8,5,11.2,0,0,7,8,5,11.2,0,7.6,2.6,0.32,1,0,3.774723482184886e-09,Low,Stable academic and financial indicators
1,17,1,9070,1,1,157.0,1,3,3,3,3,146.2,0,0,0,1,1,0,18,0,0,6,6,6,16.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,2,0,7.717457645433967e-11,Low,Stable academic and financial indicators
1,39,1,9130,1,19,133.1,1,19,3,9,2,140.0,1,0,1,1,1,0,24,0,0,6,13,5,13.14285714,0,0,6,15,3,12.66666667,0,16.2,0.3,-0.92,0,0,2.190891332600761e-09,Low,Outstanding tuition fees
1,43,1,8014,0,1,145.0,6,34,34,0,0,134.5,1,0,0,1,1,0,25,1,8,14,23,11,11.6875,0,6,10,20,8,11.14285714,0,9.4,-0.8,-3.12,2,0,6.485938079504935e-11,Low,Stable academic and financial indicators
1,39,1,9119,1,1,130.0,1,37,3,9,3,137.0,1,0,0,1,1,0,28,0,0,5,11,4,10.5,0,0,5,12,4,11.0,4,7.6,2.6,0.32,1,0,1.6555836458909914e-08,Low,Stable academic and financial indicators
1,1,1,9085,1,1,111.0,1,1,38,5,9,107.5,0,0,0,1,1,1,19,0,0,6,9,6,13.83333333,0,0,6,12,5,13.66666667,0,11.1,0.6,2.02,2,0,1.3028999213544311e-10,Low,Stable academic and financial indicators
1,17,2,9119,1,1,116.0,1,19,1,9,7,112.2,0,0,0,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,0,0,0.009807290024076942,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,39,1,9130,1,10,133.1,1,12,36,90,90,128.2,0,0,0,0,1,1,30,0,0,5,13,0,0.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0,1,0.9764226860999103,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,1,1,9500,1,1,135.0,1,19,19,4,5,126.8,1,0,0,1,1,0,19,0,0,7,9,0,0.0,0,0,7,8,0,0.0,0,15.5,2.8,-4.06,0,0,0.005700532803228535,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,17,1,9147,1,1,145.0,1,19,38,4,4,132.1,1,0,0,1,1,0,21,0,0,5,10,1,10.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0,0,1.9437858865437665e-06,Low,No subjects cleared in second semester
1,1,1,171,1,1,118.0,1,37,37,3,5,110.0,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0,0,0.013594306644961349,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,39,1,9003,1,1,130.0,1,19,19,9,5,100.0,0,0,0,0,1,0,29,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0,1,0.943930197849703,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,1,1,9670,1,1,115.0,1,19,37,9,9,114.3,0,0,0,1,1,0,18,0,0,6,7,4,12.6,0,0,6,6,4,13.0,0,12.4,0.5,1.79,0,0,2.1649275109723448e-09,Low,Stable academic and financial indicators
1,1,2,9147,1,1,122.0,1,1,38,4,5,116.4,0,0,0,1,1,0,21,0,0,5,10,3,11.25,0,0,5,9,3,11.0,0,15.5,2.8,-4.06,1,0,1.0560891360164478e-08,Low,Stable academic and financial indicators
1,42,1,9070,1,1,120.0,1,3,2,3,1,116.9,0,0,0,1,1,0,20,0,6,7,13,7,12.375,0,4,7,8,4,11.25,0,13.9,-0.3,0.79,0,0,9.654013375398838e-10,Low,Stable academic and financial indicators
1,51,1,9991,0,1,120.0,1,38,3,5,3,128.2,0,0,1,1,1,0,24,0,3,10,15,7,10.71428571,0,3,10,11,9,12.55555556,0,12.4,0.5,1.79,1,0,5.666216095335405e-10,Low,Outstanding tuition fees
1,17,2,9773,1,1,120.0,1,1,1,2,5,127.0,1,0,0,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,1,0.8972070163363131,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,42,1,9003,1,1,140.0,1,1,3,4,2,140.0,1,0,0,1,1,0,23,0,0,6,14,5,12.0,0,0,6,12,5,12.14285714,0,15.5,2.8,-4.06,1,0,1.6746973264858937e-09,Low,Stable academic and financial indicators
1,1,6,9147,1,1,127.0,1,1,19,1,6,120.0,1,0,0,1,1,0,19,0,0,5,6,5,12.6,0,0,5,8,3,12.66666667,0,8.9,1.4,3.51,2,0,2.0469453405208324e-09,Low,Stable academic and financial indicators
1,7,1,9254,1,3,110.0,1,19,19,3,3,110.0,0,0,0,1,1,0,35,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,0,0,0.005864555218036244,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Late age at enrollment"
1,1,1,9500,1,1,148.0,1,1,1,9,9,127.0,1,0,0,1,1,0,20,0,0,8,8,7,12.84142857,0,0,8,8,7,12.84142857,0,10.8,1.4,1.74,2,0,3.500062236104976e-10,Low,Stable academic and financial indicators
2,39,1,9238,1,42,170.0,1,19,38,8,8,159.5,0,0,0,1,1,0,33,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0,0,0.016303330947930836,Low,"No subjects cleared in first semester, No subjects cleared in second semester, Late age at enrollment"
1,1,1,9773,1,1,146.0,1,1,3,4,1,135.2,1,0,0,1,1,0,18,0,0,6,7,6,14.16666667,0,0,6,6,6,12.83333333,0,9.4,-0.8,-3.12,2,0,7.159100666262198e-10,Low,Stable academic and financial indicators
1,1,1,9773,1,1,127.0,1,5,3,4,4,122.8,1,0,0,1,1,0,20,0,0,6,7,6,12.16666667,0,0,6,9,3,12.0,0,12.4,0.5,1.79,1,0,2.454618682992948e-09,Low,Stable academic and financial indicators
1,17,1,9773,1,1,125.0,1,3,3,2,3,118.0,1,0,0,1,1,0,19,0,0,6,12,4,10.8,0,0,6,14,3,11.0,0,13.9,-0.3,0.79,0,0,9.188506928662674e-09,Low,Stable academic and financial indicators
1,17,5,9773,1,1,139.0,1,38,1,4,4,123.6,1,0,0,1,1,0,18,0,0,6,6,6,13.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0,0,1.3968798040357529e-07,Low,No subjects cleared in second semester
1,39,1,9991,0,1,133.1,1,37,37,7,9,111.0,0,0,0,0,1,0,28,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0,1,0.9560798920689851,High,"No subjects cleared in first semester, No subjects cleared in second semester, Tuition fees not up to date"
1,1,1,9147,1,1,146.0,1,5,1,1,5,144.6,0,0,0,1,1,0,18,0,0,5,5,5,13.0,0,0,5,6,5,13.33333333,0,16.2,0.3,-0.92,2,0,1.142886969769823e-09,Low,Stable academic and financial indicators
1,1,1,9773,1,1,109.0,1,2,3,3,3,111.8,1,0,1,1,1,0,25,0,0,6,8,6,11.57142857,0,0,6,9,6,11.57142857,0,15.5,2.8,-4.06,0,0,1.0148306347677209e-08,Low,Outstanding tuition fees
1,1,1,9238,1,1,135.0,1,1,38,4,6,122.1,0,1,1,0,1,0,19,0,0,6,6,4,11.5,0,0,6,6,5,11.0,0,8.9,1.4,3.51,0,0,2.2816021627168267e-05,Low,"Outstanding tuition fees, Tuition fees not up to date"
1,18,2,9070,1,1,122.0,1,38,19,5,5,119.9,0,0,0,1,1,0,18,0,0,6,8,5,11.0,0,0,6,6,4,10.75,0,9.4,-0.8,-3.12,2,0,7.928798615456546e-09,Low,Stable academic and financial indicators
1,7,1,9003,1,3,130.0,1,3,3,6,2,130.0,1,0,0,1,1,0,29,0,1,6,10,6,17.11111111,0,2,6,9,6,15.57142857,0,13.9,-0.3,0.79,2,0,2.2375043708024185e-11,Low,Stable academic and financial indicators
1,1,1,171,1,1,124.0,1,2,2,3,2,118.4,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,0,0.005781610838874968,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,1,1,9254,1,1,115.0,1,3,2,4,5,112.6,0,0,0,1,1,1,20,0,0,6,9,6,12.57142857,0,0,6,6,6,12.16666667,0,8.9,1.4,3.51,2,0,5.177473582570334e-10,Low,Stable academic and financial indicators
1,44,1,9003,1,39,150.0,1,3,19,2,6,150.0,0,0,0,1,1,0,20,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0,0,0.0010017369544864504,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,1,4,9070,1,1,170.0,1,3,3,2,2,165.8,1,0,0,1,1,0,18,0,0,6,7,6,14.5,0,0,6,6,6,15.16666667,0,9.4,-0.8,-3.12,2,0,3.2032644478038603e-10,Low,Stable academic and financial indicators
1,1,6,9254,1,1,102.0,1,3,1,2,2,101.7,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,12.33333333,0,12.4,0.5,1.79,2,0,9.541073420718036e-10,Low,Stable academic and financial indicators
1,17,2,9254,1,1,140.0,1,3,3,2,2,124.3,0,0,0,0,1,0,18,0,0,6,9,5,11.2,0,0,6,14,2,10.0,0,9.4,-0.8,-3.12,0,0,0.00024946777323532507,Low,Tuition fees not up to date
1,1,5,9119,1,1,135.0,1,37,37,90,90,122.1,1,0,0,1,1,0,20,0,0,5,10,3,10.66666667,0,0,5,5,4,12.25,0,7.6,2.6,0.32,2,0,1.4532135537567571e-08,Low,Stable academic and financial indicators
1,43,1,8014,0,1,148.0,1,37,37,9,9,134.7,0,0,0,1,0,0,23,0,9,13,15,9,11.0,0,4,11,12,7,11.57142857,0,15.5,2.8,-4.06,1,0,1.9116414087031e-10,Low,Stable academic and financial indicators
1,39,1,9991,0,1,140.0,1,1,37,9,8,154.5,0,0,0,1,0,0,26,0,0,1,2,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,0,0,0.021260449123415265,Low,"No subjects cleared in first semester, No subjects cleared in second semester"
1,17,3,9670,1,1,147.0,1,37,37,8,8,128.8,0,0,1,1,0,0,19,0,0,5,5,1,10.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,0,0.010008140250149091,Low,"No subjects cleared in second semester, Outstanding tuition fees"
1,39,1,9556,1,1,140.0,1,37,38,9,9,106.0,1,0,1,0,0,1,24,0,0,7,14,5,12.36,0,1,8,15,5,12.0,0,8.9,1.4,3.51,0,0,2.668488672153428e-05,Low,"Outstanding tuition fees, Tuition fees not up to date"
1,1,1,9670,1,1,157.0,1,19,38,9,7,146.2,1,0,0,1,0,1,20,0,0,6,8,6,15.25,0,0,6,7,6,14.71428571,0,11.1,0.6,2.02,2,0,9.046904774027695e-11,Low,Stable academic and financial indicators
1,17,1,9991,0,1,120.0,1,38,3,9,3,116.9,1,0,1,0,0,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,0,1,0.9791674751369915,High,"No subjects cleared in first semester, No subjects cleared in second semester, Outstanding tuition fees, Tuition fees not up to date"
1,39,1,9147,1,12,133.1,1,19,37,7,9,118.2,0,0,0,1,0,0,31,0,0,5,8,1,13.0,2,0,5,9,4,12.25,0,10.8,1.4,1.74,0,0,2.818114325457097e-09,Low,Late age at enrollment
2,43,1,9500,1,1,140.0,1,37,37,9,10,105.7,1,0,0,1,0,0,27,0,0,8,8,8,13.81375,0,0,8,8,8,13.81375,0,9.4,-0.8,-3.12,2,0,2.7501928954963907e-10,Low,Stable academic and financial indicators
1,1,1,9085,1,1,130.0,1,19,38,9,9,126.9,0,0,1,1,0,0,24,0,0,6,8,6,13.28571429,0,0,6,13,6,12.875,0,11.1,0.6,2.02,2,0,4.012277230604095e-10,Low,Outstanding tuition fees
1,44,1,9085,1,39,150.0,1,19,38,194,193,150.0,1,0,0,1,0,0,23,0,0,6,11,4,11.5,0,0,6,12,4,12.2,0,8.9,1.4,3.51,1,0,4.491097573610205e-09,Low,Stable academic and financial indicators
1,1,2,9500,1,1,115.0,1,38,38,9,8,108.4,1,0,0,1,0,1,20,0,0,7,8,7,11.9625,0,0,8,9,8,13.04444444,0,13.9,-0.3,0.79,2,0,5.396036058239047e-10,Low,Stable academic and financial indicators
1,1,6,9500,1,1,118.0,1,38,38,5,5,114.2,1,0,0,1,0,0,20,0,0,7,9,6,13.68333333,0,0,8,11,6,13.11666667,0,11.1,0.6,2.02,2,0,2.73198597325086e-10,Low,Stable academic and financial indicators
